"SalePrice","MSZoning_FV","MSZoning_RH","MSZoning_RL","MSZoning_RM","LotArea","StreetPave","LandContourHLS","LandContourLow","LandContourLvl","LotConfigCulDSac","LotConfigFR2","LotConfigFR3","LotConfigInside","LandSlopeMod","LandSlopeSev","NeighborhoodBlueste","NeighborhoodBrDale","NeighborhoodBrkSide","NeighborhoodClearCr","NeighborhoodCollgCr","NeighborhoodCrawfor","NeighborhoodEdwards","NeighborhoodGilbert","NeighborhoodIDOTRR","NeighborhoodMeadowV","NeighborhoodMitchel","NeighborhoodNAmes","NeighborhoodNoRidge","NeighborhoodNPkVill","NeighborhoodNridgHt","NeighborhoodNWAmes","NeighborhoodOldTown","NeighborhoodSawyer","NeighborhoodSawyerW","NeighborhoodSomerst","NeighborhoodStoneBr","NeighborhoodSWISU","NeighborhoodTimber","NeighborhoodVeenker","Condition1Feedr","Condition1Norm","Condition1PosA","Condition1PosN","Condition1RRAe","Condition1RRAn","Condition1RRNe","Condition1RRNn","Condition2Feedr","Condition2Norm","Condition2PosA","Condition2PosN","Condition2RRAe","Condition2RRAn","Condition2RRNn","BldgType2fmCon","BldgTypeDuplex","BldgTypeTwnhs","BldgTypeTwnhsE","HouseStyle1.5Unf","HouseStyle1Story","HouseStyle2.5Fin","HouseStyle2.5Unf","HouseStyle2Story","HouseStyleSFoyer","HouseStyleSLvl","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyleGable","RoofStyleGambrel","RoofStyleHip","RoofStyleMansard","RoofStyleShed","RoofMatlCompShg","RoofMatlMembran","RoofMatlMetal","RoofMatlRoll","RoofMatlTar.Grv","RoofMatlWdShake","RoofMatlWdShngl","MasVnrArea","ExterQualFa","ExterQualGd","ExterQualTA","FoundationCBlock","FoundationPConc","FoundationSlab","FoundationStone","FoundationWood","BsmtQual_Fa","BsmtQual_Gd","BsmtQual_None","BsmtQual_TA","BsmtCond_Gd","BsmtCond_None","BsmtCond_Po","BsmtCond_TA","BsmtExposure_Gd","BsmtExposure_Mn","BsmtExposure_No","BsmtExposure_None","BsmtFinType1_BLQ","BsmtFinType1_GLQ","BsmtFinType1_LwQ","BsmtFinType1_None","BsmtFinType1_Rec","BsmtFinType1_Unf","BsmtFinSF1","BsmtFinType2_BLQ","BsmtFinType2_GLQ","BsmtFinType2_LwQ","BsmtFinType2_None","BsmtFinType2_Rec","BsmtFinType2_Unf","BsmtFinSF2","BsmtUnfSF","HeatingQCFa","HeatingQCGd","HeatingQCPo","HeatingQCTA","X1stFlrSF","X2ndFlrSF","FullBath","BedroomAbvGr","KitchenAbvGr","KitchenQualFa","KitchenQualGd","KitchenQualTA","TotRmsAbvGrd","FunctionalMaj2","FunctionalMin1","FunctionalMin2","FunctionalMod","FunctionalSev","FunctionalTyp","Fireplaces","GarageType_Attchd","GarageType_Basment","GarageType_BuiltIn","GarageType_CarPort","GarageType_Detchd","GarageCars","GarageArea","GarageQual_Fa","GarageQual_Gd","GarageQual_None","GarageQual_Po","GarageQual_TA","GarageCond_Fa","GarageCond_Gd","GarageCond_None","GarageCond_Po","GarageCond_TA","WoodDeckSF","ScreenPorch","PoolArea","PoolQC_Fa","PoolQC_Gd","PoolQC_None","Fence_GdWo","Fence_MnPrv","Fence_MnWw","Fence_None","SaleTypeCon","SaleTypeConLD","SaleTypeConLI","SaleTypeConLw","SaleTypeCWD","SaleTypeNew","SaleTypeOth","SaleTypeWD","SaleConditionAdjLand","SaleConditionAlloca","SaleConditionFamily","SaleConditionNormal","SaleConditionPartial","IfRemodelled_1"
103000,0,0,0,1,0.0976723482002019,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395482225950267,0.550942079553384,0.957691755914066,0.97013612947647,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.0269312544294826,0,0,0,0,0,1,0,0.293457943925234,0,0,0,1,0.166426961738123,0,0.25,0.333333333333333,0.333333333333333,0,0,1,0.327847288830109,0,0,0,0,0,1,0,0,0,0,0,1,0.4,0.362231182795699,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
236500,0,0,1,0,0.0843519528338927,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.798494075316756,0.550942079553384,0.992533839278953,0.99303176354451,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.209071580439405,0,0,0,0,0,1,0,0.19392523364486,0,0,0,0,0.317164916384961,0,0.5,0.333333333333333,0.333333333333333,0,1,0,0.327847288830109,0,0,0,0,0,1,0.25,1,0,0,0,0,0.4,0.408602150537634,0,0,0,0,1,0,0,0,0,1,0.166432584269663,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
187500,0,0,1,0,0.150108687186261,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.697741112975133,0.550942079553384,0.996515791663511,0.996515881772255,1,0,0,0,0,1,0,0,0,0,0,0,0.320754716981132,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.139262934089298,0,0,0,0,0,1,0,0.0383177570093458,0,0,0,0,0.224916428515152,0,0.5,0.5,0.333333333333333,0,1,0,0.395062559947098,0,0,0,0,0,1,0.25,1,0,0,0,0,0.4,0.294354838709677,0,0,0,0,1,0,0,0,0,1,0.112359550561798,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
222500,0,0,1,0,0.178502573431249,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.697741112975133,0.550942079553384,0.994027071423162,0.994524957070686,1,0,0,0,0,1,0,0,0,0,0,0,0.146589259796807,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0446491849751949,0,0,0,0,0,1,0,0.421028037383178,0,0,0,0,0.226290342164276,0.425181598062954,0.5,0.5,0.333333333333333,0,1,0,0.529493102181076,0,0,0,0,0,1,0.25,1,0,0,0,0,0.4,0.363575268817204,0,0,0,0,1,0,0,0,0,1,0.134831460674157,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
131400,0,0,1,0,0.156526268972614,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.496235188291889,0.663206559665038,0.975610541644579,0.986561258264411,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.105244507441531,0,0,0,0,0,1,0,0.126168224299065,0,0,0,0,0.224523881758259,0,0.25,0.5,0.333333333333333,0,0,1,0.395062559947098,0,0,0,0,0,1,0.25,1,0,0,0,0,0.2,0.17741935483871,0,0,0,0,1,0,0,0,0,1,0.115870786516854,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
108000,0,0,1,0,0.14052927242224,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.496235188291889,0.550942079553384,0.979094749981068,0.979095290633529,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.442990654205607,0,0,0,1,0.186054299582764,0,0.25,0.5,0.333333333333333,0,0,1,0.395062559947098,0,0,0,0,0,1,0,1,0,0,0,0,0.2,0.201612903225806,0,0,0,0,1,0,0,0,0,1,0.103230337078652,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
163000,0,0,0,1,0.169048379775255,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.697741112975133,0.775471039776692,0.952216571385298,0.980090752984313,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0690999291282778,0,0,0,0,0,1,0,0.228971962616822,1,0,0,0,0.172707709848408,0.430024213075061,0.25,0.333333333333333,0.333333333333333,0,0,1,0.395062559947098,0,0,0,0,0,1,0.5,0,0,0,0,1,0.4,0.21505376344086,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
93500,0,0,1,0,0.133736027311808,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.294729263608644,0.438677599441731,0.970135357115811,0.97013612947647,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.204111450399833,0,0.5,0.333333333333333,0.666666666666667,0,0,1,0.395062559947098,0,0,0,0,0,1,0,0,0,0,0,1,0.4,0.268817204301075,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
239900,0,0,1,0,0.163773440599642,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.798494075316756,0.550942079553384,0.997511279759651,0.997511344123039,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.417289719626168,0,0,0,0,0.176829450795783,0.435835351089588,0.5,0.5,0.333333333333333,0,1,0,0.529493102181076,0,0,0,0,0,1,0.25,1,0,0,0,0,0.6,0.537634408602151,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
179000,0,0,1,0,0.169048379775255,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.496235188291889,0.550942079553384,0.988551886894394,0.989049914141372,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.212615166548547,0,0,0,0,0,1,0,0,0,0,0,1,0.235515190951257,0,0.75,0.5,0.333333333333333,0,0,1,0.327847288830109,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0842696629213483,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
190000,0,0,1,0,0.145772906320846,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.697741112975133,0.550942079553384,0.997013535711581,0.997013612947647,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.403738317757009,0,0,0,0,0.169567335793266,0.418401937046005,0.5,0.5,0.333333333333333,0,1,0,0.462277831064087,0,0,0,0,0,1,0,1,0,0,0,0,0.4,0.384408602150538,0,0,0,0,1,0,0,0,0,1,0.131320224719101,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
132000,0,0,0,1,0.150265213571294,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.496235188291889,0.775471039776692,0.950225595193019,0.996018150596863,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.123364485981308,0,0,0,0,0.150725091462411,0.321549636803874,0.5,0.333333333333333,0.333333333333333,0,0,1,0.462277831064087,0,0,0,0,0,1,0,0,0,0,0,1,0.4,0.241935483870968,0,0,0,0,1,0,1,0,0,0,0.189606741573034,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
142000,0,0,1,0,0.105936941329945,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.596988150633511,0.887735519888346,0.975610541644579,0.99303176354451,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.147413182140326,0,0,0,0,0,1,0,0.0373831775700935,0,1,0,0,0.178988457958693,0,0.25,0.5,0.333333333333333,0,1,0,0.327847288830109,0,0,0,0,0,1,0,0,0,0,0,1,0.2,0.193548387096774,0,0,0,0,1,0,0,0,0,1,0.117977528089888,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
179000,0,0,1,0,0.132264679292497,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.697741112975133,0.550942079553384,0.995022559519302,0.995520419421471,1,0,0,0,0,1,0,0,0,0,0,0,0.0783744557329463,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.630373831775701,0,0,0,0,0.264759924339772,0,0.5,0.5,0.333333333333333,0,0,1,0.395062559947098,0,0,0,0,0,1,0,1,0,0,0,0,0.4,0.362231182795699,0,0,0,0,1,0,0,0,0,1,0.0842696629213483,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
175000,0,0,1,0,0.201699783693141,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.496235188291889,0.663206559665038,0.976606029740719,0.994524957070686,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0786676116229624,0,0,0,0,0,1,0,0.0355140186915888,0,0,0,0,0.287331362861108,0,0.5,0.5,0.333333333333333,0,0,1,0.395062559947098,0,0,1,0,0,0,0.25,1,0,0,0,0,0.4,0.32258064516129,0,0,0,0,1,0,0,0,0,1,0.212078651685393,0.173611111111111,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
180000,0,0,1,0,0.0844458686649125,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.798494075316756,0.550942079553384,0.991538351182813,0.991538570018333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.129872430900071,0,0,0,0,0,1,0,0.282242990654206,0,1,0,0,0.262404643798415,0,0.5,0.333333333333333,0.333333333333333,0,1,0,0.327847288830109,0,0,0,0,0,1,0.25,1,0,0,0,0,0.4,0.310483870967742,0,0,0,0,1,0,0,0,0,1,0.0674157303370786,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
299800,0,0,1,0,0.140294482844691,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.798494075316756,1,0.983076702365626,0.99303176354451,0,0,1,0,0,1,0,0,0,0,0,0,0.209724238026125,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.101878100637845,0,0,0,0,0,0,0.0524246395806029,0.227570093457944,0,0,0,0,0.230608356490097,0.745762711864407,0.75,0.666666666666667,0.333333333333333,0,1,0,0.731138915532044,0,0,0,0,0,1,0.5,0,0,1,0,0,0.4,0.558467741935484,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
236000,0,0,1,0,0.137664839576136,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.697741112975133,0.550942079553384,0.995022559519302,0.995022688246078,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.0531537916371368,0,0,0,0,0,1,0,0.304672897196262,0,0,0,0,0.192335047693049,0.617917675544794,0.5,0.666666666666667,0.333333333333333,0,1,0,0.529493102181076,0,0,0,0,0,1,0.25,0,0,1,0,0,0.4,0.372311827956989,0,0,0,0,1,0,0,0,0,1,0.157303370786517,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
265979,0,0,0,1,0.183135754428226,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.697741112975133,0.775471039776692,0.935293273750925,0.996515881772255,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.579439252336449,0,0,0,1,0.259067996364826,0.639225181598063,0.25,0.666666666666667,0.333333333333333,0,1,0,0.529493102181076,0,0,0,0,0,1,0.25,0,0,0,0,1,0.8,0.580645161290323,0,0,0,0,1,0,0,0,0,1,0.127106741573034,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
260400,0,0,1,0,0.165808283605072,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.697741112975133,0.550942079553384,0.993031583327023,0.99303176354451,0,0,1,0,0,1,0,0,0,0,0,0,0.245283018867925,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.162827781715096,0,0,0,0,0,1,0,0.374299065420561,0,0,0,0,0.337577347743387,0,0.5,0.5,0.333333333333333,0,1,0,0.462277831064087,0,0,0,0,0,1,0.25,1,0,0,0,0,0.4,0.354166666666667,0,0,0,0,1,0,0,0,0,1,0.168539325842697,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
98000,0,0,1,0,0.131560310559849,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395482225950267,0.326413119330077,0.967646636875462,0.97013612947647,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.21353257256526,0.213559322033898,0.5,0.666666666666667,0.333333333333333,0,0,1,0.596708373298065,0,0,0,1,0,0,0,0,0,0,0,1,0.2,0.161290322580645,0,0,0,0,1,0,0,0,0,1,0.0646067415730337,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
96500,0,0,0,1,0.137743102768653,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395482225950267,0.775471039776692,0.950225595193019,0.997013612947647,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.269158878504673,0,1,0,0,0.155435652545125,0.168523002421307,0.25,0.5,0.333333333333333,0,0,1,0.462277831064087,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
162000,0,0,1,0,0.121307832340187,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.697741112975133,0.550942079553384,0.996515791663511,0.996515881772255,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.308411214953271,0,0,0,0,0.129527566590199,0.319612590799031,0.5,0.5,0.333333333333333,0,1,0,0.395062559947098,0,0,0,0,0,1,0,1,0,0,0,0,0.4,0.268817204301075,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
217000,0,0,1,0,0.144567653156092,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.596988150633511,0.550942079553384,0.993529327375092,0.993529494719902,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.212615166548547,0,0,0,0,0,1,0,0.130373831775701,0,0,0,0,0.2932195642145,0,0.5,0.5,0.333333333333333,0,1,0,0.395062559947098,0,0,0,0,0,1,0,1,0,0,0,0,0.4,0.387096774193548,0,0,0,0,1,0,0,0,0,1,0.117977528089888,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
275500,0,0,1,0,0.160282902213406,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.798494075316756,0.550942079553384,0.997511279759651,0.997511344123039,1,0,0,0,0,1,0,0,0,0,0,0,0.129172714078374,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.481308411214953,0,1,0,0,0.20371890364294,0.513317191283293,0.5,0.5,0.333333333333333,0,0,0,0.529493102181076,0,0,0,0,0,1,0.25,1,0,0,0,0,0.6,0.59005376344086,0,0,0,0,1,0,0,0,0,1,0.134831460674157,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
156000,0,0,1,0,0.124125307270781,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.596988150633511,0.887735519888346,0.979592494029138,0.997511344123039,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.0777817150956768,0,0,1,0,0,0,0.309305373525557,0.0537383177570093,0,1,0,0,0.201363623101583,0,0.25,0.5,0.333333333333333,0,1,0,0.327847288830109,0,0,0,0,0,1,0,0,0,0,0,1,0.4,0.295698924731183,0,0,0,0,1,0,0,0,0,1,0.120084269662921,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
172500,1,0,0,0,0.0505579063052656,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.596988150633511,0.550942079553384,0.994524815471232,0.994524957070686,1,0,0,0,0,1,0,0,0,0,0,0,0.648766328011611,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.0675053153791637,0,0,0,0,0,1,0,0.162616822429907,0,1,0,0,0.145621983622805,0.353026634382567,0.5,0.5,0.333333333333333,0,0,1,0.395062559947098,0,0,0,0,0,1,0,0,0,0,0,1,0.4,0.295698924731183,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
